"146.715","-","NH","Clarksville","","W1COS","100.0","",,"Coos","","","","2017/02/13",
"146.715","-","RI","Saunderstown","","K1NQG","67.0","",,"Washington","","","","2013/06/20",
"146.730","-","CT","New Milford","","NA1RA","192.8","77.0",,"Litchfield","","","NA1RA Net","2014/06/15",
"146.730","-","CT","Norwich","","N1NW","156.7","",,"New London","","638282/KA1CQR-R","[449.725 (Norwich, CT)]","2012/09/10",
"146.730","-","MA","Barnstable","","W1SGL","67.0","67.0*",,"Barnstable","","","","2019/08/15",
"146.730","-","ME","Falmouth","","W1KVI","100.0","",,"Cumberland","","","","2012/08/06",
"146.730","-","ME","Madison","","KA1C","91.5","",,"Somerset","","","","2018/06/20",
"146.730","-","ME","North Wade","","K1FS","123.0","",,"Aroostook","","","","2019/11/17",
"146.730","-","NH","Hollis","","N1IMO","88.5","",,"Hillsborough","","336966","N1IMO Net","2011/01/26",
"146.730","-","NH","Brookline",,"N1IMO","151.4",,,,,,"Remote RX for N1IMO Hollis, NH"
"146.730","-","NH","Derry",,"N1IMO","127.3",,,,,,"Remote RX for N1IMO Hollis, NH"
"146.745","-","CT","West Hartford","","W1HDN","82.5","",,"Hartford","","","","2013/12/08",
"146.745","-","MA","Canton","","K1BFD","146.2","",,"Norfolk","4632","375668","","2009/10/13",
"146.745","-","ME","Long A Township","","KA1EKS","100.0","","Local","Penobscot","","","","2018/02/19",
"146.745","-","NH","Derry","","NM1D","114.8","",,"Rockingham","","501047","","2010/09/23",
"146.745","-","VT","Jay Peak","","K1JAY","100.0","",,"Orleans",,"","","",
"146.760","-","ME","Gray","","KA1SHU","100.0","",,"Cumberland","","","","2015/12/17",
"146.760","-","ME","Winslow","","W1SSF","103.5","",,"Kennebec","","","","2010/07/08",
"146.760","-","RI","Scituate","","KR1RI","67.0","",,"Providence","","339371","","2015/03/31",
"146.760","-","VT","Mt. Ascutney","","W1UWS","110.9","",,"Windsor","","","","2016/01/07",
"146.775","-","CT","New Canaan","","N1LLL","100.0","",,"Fairfield","","","","2018/06/21",
"146.775","-","CT","Westbrook","","W1BCG","110.9","","Local","Middlesex","","","","2014/06/01",
"146.775","-","MA","W. Bridgewater","","NA1R","D244","",,"Plymouth","","","","2019/10/06",
"146.775","-","ME","Marshfield","","K1HF","192.8","",,"Washington","","","","2018/02/19",
"146.775","-","NH","Rindge","","K1CRR","123.0","",,"Cheshire","","","","2018/01/04",
"146.790","-","CT","Vernon","","W1HDN","82.5","",,"Tolland","4159","","443.300 (Vernon, CT)","2008/02/02",
"146.790","-","MA","Nantucket","","W1TUK","107.2","",,"Nantucket","","","","2016/02/18",
"146.790","-","MA","Weston","","N1BE","146.2","",,"Middlesex","4136","","[MMRA Net],[MMRA2 Net],[29.680 Marlborough]","2016/02/15",
"146.790","-","ME","Augusta","","KQ1L","156.7","","OFF","Kennebec","","","Closed","2016/07/18",
"146.790","-","ME","Houlton","","W1NSN"," ","","OFF","Aroostook","","","","2014/02/20",
"146.790","-","NH","Pittsfield","","N1IMO","88.5","",,"Merrimack","","336966","N1IMO Net","2011/01/26",
"146.790","-","VT","Essex Junction","","KB1KJS","100.0","","Local","Chittenden","","","","2007/10/28",
"146.805","-","CT","Winsted","","N1ZCW","100.0","",,"Litchfield",,"","","",
"146.805","-","MA","Fall River","NXDN/FM ","NN1D","RAN1/ 67.0","",,"Bristol","","","","2017/11/09",
"146.805","-","ME","Dedham","","KC1FRJ","103.5","",,"Hancock","","","","2018/07/14",
"146.805","-","ME","Sanford","","N1ROA","103.5","",,"York","","","PRG Net","2016/05/01",
"146.805","-","NH","Westmoreland","P25/FM ","K1TQY","NAC117/100.0","",,"Cheshire","","","RB:222/440","2017/09/20",
"146.805","-","NH","Ashuelot",,"K1TQY","118.8",,,,,,"Remote RX for K1TQY Westmoreland, NH"
"146.805","-","NH","Greenfield",,"K1TQY","123.0",,,,,,"Remote RX for K1TQY Westmoreland, NH"
"146.820","-","CT","Bloomfield","","W1CWA"," ","",,"Hartford",,"","","",
"146.820","-","MA","Boston","","K1BOS","146.2","",,"Suffolk","4133","4133","MMRA Net,[MMRA2 Net]","2020/02/25",
"146.820","-","MA","Downtown Boston (Limited RX)",,"K1BOS","127.3",,,,,,"Remote RX for K1BOS Boston, MA"
"146.820","-","ME","Camden","","KQ1L","100.0","",,"Knox","","","KQ1L Net","2007/11/04",
"146.820","-","ME","Madawaska","YSF/FM ","W1ACP","179.9","",,"Aroostook","","","","2016/03/28",
"146.820","-","VT","Cabot","","W1BD","100.0","",,"Washington","","","W1BD Net","2018/07/07",
"146.835","-","CT","Prospect","","W1LAS","100.0","",,"New Haven","","","","2014/05/26",
"146.835","-","MA","Andover","","N1LHP","77.0","",,"Essex","","","","2015/06/08",
"146.835","-","ME","Naples","","K1AAM","103.5","",,"Cumberland","","","","2014/06/11",
"146.835","-","RI","Johnston","YSF    ","KB1TOT","","",,"Providence","","","Closed","2016/02/26",
"146.835","-","VT","Shaftsbury","","K1SV","100.0","",,"Bennington","","68420","","2014/10/17",
"146.850","-","CT","Torrington","","W1HDN","141.3","",,"Litchfield","","","W1HDN West Net","2015/01/21",
"146.850","-","ME","Dixmont","","KQ1L","100.0","",,"Penobscot","","","KQ1L Net","2007/11/04",
"146.850","-","NH","Derry","","K1CA","85.4","",,"Rockingham","4561","","[224.460 (Derry, NH)]","2009/10/25",
"146.850","-","RI","Greenville","","N1MIX","146.2","",,"Providence","","","N1MIX Net","2014/04/01",
"146.850","-","VT","Essex Junction","","W1CTE"," ","","Limited RX","Chittenden","","","","2008/01/19",
"146.865","-","CT","New London","","W1CGA","156.7","",,"New London","","","","2019/06/07",
"146.865","-","MA","Sharon","","K1CNX","103.5","",,"Norfolk","","","","2015/05/07",
"146.865","-","NH","Alton","","K1JEK","88.5","",,"Belknap","","","","2009/10/13",
"146.865","-","VT","Brattleboro","","WR1VT","100.0","",,"Windham","","","","2016/02/15",
"146.880","-","CT","Bristol","YSF/FM ","K1CRC","77.0","",,"Hartford","","","442.850 (Bristol, CT)","2015/04/02",
"146.880","-","MA","Salem","","NS1RA","118.8","",,"Essex","","","","2007/11/04",
"146.880","-","ME","Buckfield","","KQ1L","100.0","88.5",,"Oxford","","","KQ1L Net","2014/10/16",
"146.880","-","ME","Patten","","WA1UDP"," ","","OFF","Penobscot","","","","2016/07/18",
"146.880","-","RI","Newport","NXDN/FM ","WC1R","100.0","",,"Newport","","","","2016/01/29",
"146.880","-","VT","Killington Peak","","W1ABI","110.9","",,"Rutland","","712393/W1AAT-L","","2015/12/07",
"146.895","-","CT","Fairfield","","N1MUC","77.0","",,"Fairfield","","","","2014/05/16",
"146.895","-","MA","Walpole","","K1HRV","123.0","",,"Norfolk","","","","2014/02/10",
"146.895","-","ME","Livermore","YSF/FM ","W1NPP","103.5","",,"Androscoggin","","","","2019/06/01",
"146.895","-","NH","Henniker","YSF/FM ","K1BKE","100.0","",,"Merrimack","","321904/K1PDY-R","","2019/08/14",
"146.910","-","MA","Mt. Greylock","YSF/FM ","K1FFK","162.2","",,"Berkshire","","","","2017/05/17",
"146.910","-","ME","Ellsworth","","KB1NEB","151.4","",,"Hancock","","","","2018/02/19",
"146.910","-","ME","Rumford","","N1BBK","100.0","",,"Oxford","","","","2013/02/07",
"146.910","-","RI","West Warwick","","KC1DGM","100.0","",,"Kent","","","","2020/04/19",
"146.925","-","CT","Groton","YSF    ","KB1CJP","","",,"New London","","","147.240 (Westerly, RI)","2017/07/02",
"146.925","-","CT","Milford","","KB1CBD","67.0","",,"New Haven","","","","2013/06/11",
"146.925","-","MA","Attleboro","","N1AT","82.5","","Local","Bristol","","","","2016/01/19",
"146.925","-","MA","Worcester","P25/FM ","W1YK","NAC293/100.0","",,"Worcester","","546809","","2014/07/14",
"146.925","-","ME","Arundel","","W6BZ","103.5","",,"York","","","","2008/08/08",
"146.925","-","ME","Waterville","DMR    ","KQ1L","CC12","",,"Kennebec","","","DMR-MARC New England Net","2018/02/19",
"146.925","-","NH","Charlestown","","NX1DX","118.8","",,"Sullivan","","","","2009/05/28",
"146.940","-","MA","Holyoke","","W1TOM","127.3","",,"Hampden","","","[443.200 (Holyoke, MA)]","2013/06/10",
"146.940","-","ME","Holden","","N1ME","103.5","100.0",,"Penobscot","","646666","444.400 (Holden, ME)","2016/09/11",
"146.940","-","ME","Corinna",,"N1ME","100.0",,,,,,"Remote RX for N1ME Holden, ME"
"146.940","-","ME","Greenfield",,"N1ME","88.5",,,,,,"Remote RX for N1ME Holden, ME"
"146.940","-","ME","Yarmouth","","K1JW","","",,"Cumberland","","","","2014/03/19",
"146.940","-","NH","Pembroke","","W1ALE","114.8","",,"Merrimack","","","","2016/04/19",
"146.940","-","RI","Cumberland","","KR1RI","67.0","",,"Providence","","","","2013/10/23",
"146.940","-","VT","Mt. Mansfield","","W1CTE","100.0","",,"Lamoille","","","","2013/09/16",
"146.955","-","CT","Morris","","KB1CDI","100.0","",,"Litchfield","","13782","Donkey Dusters Net","2014/02/23",
"146.955","-","MA","Dennis","","K1PBO","88.5","",,"Barnstable","","20024","","2017/03/13",
"146.955","-","MA","Westford","","WB1GOF","74.4","",,"Middlesex","","380799","","2011/01/04",
"146.970","-","CT","Waterford","YSF/FM ","W1NLC","156.7","",,"New London","","","","2015/06/04",
"146.970","-","MA","Paxton","","W1BIM","114.8","",,"Worcester","","","","2007/11/04",
"146.970","-","ME","Sugarloaf Mt.","","KQ1L","100.0","",,"Franklin","","","","2008/10/30",
"146.970","-","VT","Tunbridge","","K1MOQ"," ","",,"Orange","","","","2008/01/14",
"146.985","-","CT","Ansonia","","W1VAR","141.3","",,"New Haven","","387772/N1BDF-R","","2014/11/19",
"146.985","-","MA","Leyden","","KB1BSS","136.5","",,"Franklin","","","","2007/11/04",
"146.985","-","MA","Milton","","W1UQ","88.5","",,"Norfolk","","","NE1AR Net","2019/11/20",
"146.985","-","ME","Cooper","D-STAR    ","W1SCV","C","","OFF","Washington","","","","2016/07/18",
"146.985","-","ME","Wiscasset","","K1LX","100.0","",,"Lincoln","","","","2015/09/19",
"146.985","-","NH","Gilford","","W1JY","123.0","123.0*",,"Belknap","","147390","[147.390 (Moultonborough, NH)]","2014/09/18",
"146.985","-","RI","Exeter","","NB1RI","67.0","67.0*",,"Washington","","","NB1RI Net","2020/01/10",
"147.000","+","MA","Dartmouth","","W1AEC","67.0","",,"Bristol","4210","4210","","2014/07/26",
"147.000","+","MA","Granville","","W1TOM","127.3","",,"Hampden","","","","2013/06/18",
"147.000","+","ME","Kents Hill","","W1PIG","100.0","","OFF","Kennebec","","15061","W1PIG Net","2014/10/12",
"147.000","+","ME","Lincoln Center","","KQ1L","100.0","",,"Penobscot","","","KQ1L Net","2010/05/31",
"147.000","-","NH","Deerfield","","W1SRA","100.0","",,"Rockingham","","","","2007/11/04",
"147.015","+","CT","East Haddam","","K1IKE","110.9","",,"Middlesex",,"","","",
"147.015","+","MA","Lawrence","","N1EXC","88.5","",,"Essex","","997398","","2018/10/22",
"147.015","+","MA","Mansfield","","KB1CYO","67.0","","Local","Bristol","","","","2014/10/31",
"147.015","+","ME","Hiram","","K1AAM","103.5","103.5*",,"Oxford","","","[K1AAM Net]","2014/08/05",
"147.015","+","VT","Marlboro","","N1HWI","100.0","",,"Windham",,"","","",
"147.030","+","CT","Bethel","","KA1KD","100.0","",,"Fairfield","","","","2019/07/21",
"147.030","+","CT","Portland","","W1EDH","110.9","",,"Middlesex","","","","2013/06/11",
"147.030","+","MA","Newton","","W1TKZ","123.0","",,"Middlesex","","","444.600 (Newton, MA)","2013/03/02",
"147.030","+","MA","Pittsfield","YSF/FM ","K1FFK","162.2","","OFF","Berkshire","","","","2017/06/11",
"147.030","+","ME","Bar Harbor","","W1TU","100.0","",,"Hancock","","","","2014/10/12",
"147.030","+","NH","Ossipee","YSF/FM ","W1BST","88.5","",,"Carroll","","","","2020/04/08",
"147.030","+","NH","Walpole","","K1PH","100.0","",,"Cheshire","","","","2015/10/12",
"147.045","+","CT","Windsor","","N1SPI","88.5","",,"Hartford","","","","2013/12/17",
"147.045","+","ME","Calais","DMR    ","W1LH","CC1","",,"Washington","","","DMR-MARC New England Net","2015/10/10",
"147.045","+","ME","Gray","","K1MV","103.5","",,"Cumberland","","","","2010/09/15",
"147.045","+","NH","Nashua","","WW1Y","","100.0",,"Hillsborough","","","","2016/04/17",
"147.045","+","RI","West Warwick","D-STAR    ","W1HDN","C","",,"Kent","","","D-STAR REF069 C","2015/01/26",
"147.045","-","VT","Rutland","","W1GMW","100.0","",,"Rutland","","","","2014/10/30",
"147.060","+","CT","Salem","","W1DX","156.7","156.7*",,"New London","","","224.140 (Salem, CT)","2015/10/12",
"147.060","+","MA","Medway","","W1KG"," ","",,"Norfolk","","","224.660 (Medway, MA)","2008/02/02",
"147.060","+","ME","Washington","","W1PBR","91.5","",,"Knox","","","145.490 (Washington, ME)","2014/07/21",
"147.060","+","NH","Francestown","","WA1UNN","123.0","",,"Hillsborough","","","N1IMO Net","2018/01/04",
"147.075","+","MA","Stoneham","YSF/FM ","WA1RHN","151.4","",,"Middlesex","","813502","","2017/06/11",
"147.075","+","MA","Westfield","","W1JWN","88.5","","Local","Hampden","","","","2013/05/12",
"147.075","+","NH","Ossipee","DMR    ","K1LTM","CC6","",,"Carroll","","","DMR-MARC New England Net","2017/08/20",
"147.075","+","RI","Portsmouth","","NB1RI","67.0","67.0*",,"Newport","","","NB1RI Net","2020/01/10",
"147.090","+","CT","Glastonbury","","W1EDH","110.9","",,"Hartford","","","","2007/11/04",
"147.090","+","MA","Wrentham","","K1LBG","146.2","146.2*",,"Norfolk","4751","","","2015/01/29",
"147.090","+","ME","Falmouth","","W1RKZ","100.0","",,"Cumberland","","","","2019/06/10",
"147.090","+","VT","Newfane","","WA1KFX","110.9","",,"Windham","","","","2019/05/20",
"147.105","+","MA","Monson","","W1XOJ","162.2","",,"Hampden","","","","2015/03/25",
"147.105","+","ME","Brownville","","N1BUG","103.5","",,"Piscataquis","","","","2014/10/12",
"147.105","+","NH","Bethlehem","","W1COS","100.0","",,"Grafton","","","","2015/09/14",
"147.105","+","NH","Hudson","DMR    ","NE1B","CC0","",,"Hillsborough","","","DMR-MARC New England Net","2017/03/29",
"147.105","+","RI","North Providence","","N1BS","67.0","","Local","Providence","","","","2019/05/26",
"147.120","+","CT","Danbury","","W1HDN","141.3","141.3*",,"Fairfield","","","W1HDN West Net","2013/12/18",
"147.120","+","MA","Billerica","","W1DC","103.5","",,"Middlesex","","","","2009/10/13",
"147.120","+","MA","Greenfield","YSF/FM ","KB1BSS","131.8","",,"Franklin","","","","2016/09/19",
"147.120","+","ME","Hermon","","W1DLO","77.0/D454","","OFF","Penobscot","","","Records Input and Retransmits","2017/04/17",
"147.120","+","ME","Norway","","W1OCA","136.5","",,"Oxford","","","","2016/02/15",
"147.120","+","RI","Providence","","N1RWX","67.0","",,"Providence","","524936","Spanish","2018/07/29",
"147.135","+","CT","East Hampton","","KB1CDI","88.5","",,"Middlesex","","","[Donkey Dusters Net],[442.300  (Rocky Hill, CT)]","2015/02/14",
"147.135","+","MA","Taunton","","KA1GG","67.0","",,"Bristol",,"","","",
"147.135","+","ME","Brunswick","","WZ1J","103.5","",,"Cumberland","","","[444.900 (Washington, ME)]","2012/10/25",
"147.135","+","NH","Goffstown","YSF/FM ","W1AKS","100.0","",,"Hillsborough","","600646","","2015/03/24",
"147.150","+","CT","Burlington","YSF/FM ","K1CRC","77.0","",,"Hartford","","","","2015/04/02",
"147.150","+","MA","Framingham","","W1FY"," ","100.0",,"Middlesex","4355","","448.025 (Hopkinton, MA)","2014/03/17",
"147.150","+","ME","Biddeford","D-STAR    ","KC1ALA","C","",,"York","","642019","","2014/06/20",
"147.150","+","ME","Milo","","KB1ZQY","123.0","",,"Piscataquis","","","","2015/01/30",
"147.150","+","VT","Springfield","","W1UWS","110.9","",,"Windsor","","","","2018/09/09",
"147.165","+","MA","South Deerfield","","N1PMA","118.8","","Local","Franklin","","","","2010/07/15",
"147.165","+","ME","Belfast","","W1EMA","136.5","",,"Waldo","","","","2015/09/19",
"147.165","+","NH","Salem","","NY1Z","","","Local","Rockingham","","","","2017/10/08",
"147.165","+","RI","Coventry","","N1JBC","67.0","",,"Kent","","","","2017/11/14",
"147.180","+","CT","Prospect","","W1HDN","141.3","",,"New Haven","","","W1HDN West Net","2012/09/12",
"147.180","+","MA","Bridgewater","","W1MV","67.0","",,"Plymouth","4388","451971","[444.550 (Bridgewater, MA)]","2015/07/16",
"147.180","+","ME","Farmington","","W1BHR","123.0","",,"Franklin","","","","2015/01/30",
"147.180","+","ME","York","","KQ1L","131.8","146.2",,"York","","","KQ1L Net","2017/02/20",
"147.180","+","NH","Unity","","W1UWS","110.9","",,"Sullivan","","","","2018/08/28",
"147.195","+","CT","Portland","","N1JML","71.9","","Local","Middlesex","","","443.450 (Portland, CT)","2008/02/02",
"147.195","+","MA","Attleboro","","K1SMH","127.3","",,"Bristol","","","","2007/11/04",
"147.195","+","NH","Rindge","","N1IMO","88.5","",,"Cheshire","","336966","N1IMO Net","2014/11/12",
"147.210","+","MA","Norwood","","W1JLI","100.0","100.0*",,"Norfolk","4393","313106","","2014/02/24",
"147.210","+","MA","Warren","","K1QVR","88.5","",,"Worcester","","","","2013/06/11",
"147.210","+","ME","Phippsburg","YSF/FM ","KS1R","100.0","",,"Sagadahoc","","","","2016/03/28",
"147.210","+","NH","Derry","","KC2LT","107.2","107.2",,"Rockingham","","","","2012/11/24",
"147.210","+","VT","Corinth","","KB1FDA","100.0","",,"Orange",,"","","",
"147.225","+","CT","East Killingly","","K1MUJ","156.7","156.7*",,"Windham","","47825","","2015/06/01",
"147.225","+","CT","Milford","YSF/FM ","KA1FAI","77.0","",,"New Haven","","","","2015/10/22",
"147.225","+","MA","Whitman","YSF/FM ","WA1NPO","67.0","",,"Plymouth","8691","484193","","2015/12/07",
"147.225","+","ME","Livermore Falls","","W1BHR","123.0","",,"Androscoggin","","","442.400 (Farmington, ME)  (Livermore Falls, ME)","2016/07/18",
"147.225","+","NH","Pembroke","","KA1OKQ","100.0","",,"Merrimack","","","","2016/04/19",
"147.240","+","CT","Torrington","","KB1AEV","151.4","151.4*",,"Litchfield","4395","147345","KB1AEV Net","2018/11/13",
"147.240","+","MA","Marlborough","","WA1NPN","71.9","",,"Middlesex",,"","","",
"147.240","+","ME","Hope","","WA1ZDA"," 110.9","",,"Knox","","","","2015/11/25",
"147.240","+","NH","Strafford","YSF/FM ","N1JPB","88.5","",,"Strafford","","","","2019/03/09",
"147.240","+","RI","Westerly","YSF    ","N1LMA","","",,"Washington","","","146.925 (Groton, CT)","2017/07/02",
"147.255","+","CT","East Haven","","AA1VE","110.9","",,"New Haven","","","","2014/10/19",
"147.255","+","MA","Oxford","","K1AOI","88.5","","Limited RX","Worcester","","","","2013/06/11",
"147.255","+","MA","Truro","","WA1YFV","67.0","",,"Barnstable","","","","2019/08/15",
"147.255","+","ME","Gardiner","","KB1RAI","114.8","",,"Kennebec","","","","2013/06/10",
"147.255","+","NH","Milford","","K3RQ","123.0","",,"Hillsborough","","453957","","2020/04/05",
"147.255","+","RI","Bristol","","N1GTR","100.0","","Local","Bristol","","","","2019/07/04",
"147.270","+","CT","Barkhamsted","","KB1AEV","151.4","",,"Litchfield","4395","147345","KB1AEV Net","2018/11/13",
"147.270","+","MA","Marlborough","","W1MRA","146.2","",,"Middlesex","4133","4133","MMRA Net,[MMRA2 Net]","2014/07/16",
"147.270","+","ME","Knox","","W1EMA","136.5","",,"Waldo","","","","2014/10/12",
"147.270","+","ME","Westbrook","","N1SNR","103.5","",,"Cumberland","","","PRG Net","2016/05/01",
"147.270","+","VT","Danville","","W1SJA","","",,"Caledonia",,"","","",
"147.280","*","RI","Cranston","","N1NTP","67.0","",,"Providence","","","*Input: 147.885 (+605 kHz), Closed","2013/06/10",
"147.285","+","CT","Sharon","","W1BAA","77.0","",,"Litchfield","","","","2013/12/18",
"147.285","+","MA","Topsfield","","N1HSY","100.0","",,"Essex","","","","2020/04/08",
"147.285","+","NH","Claremont","","KU1R","103.5","103.5*",,"Sullivan","","","","2019/06/07",
"147.300","+","CT","Danbury","","W1QI","100.0","",,"Fairfield","","","223.960 (Danbury, CT)","2015/10/26",
"147.300","+","CT","Lebanon","","NA1RC","77.0","77.0*",,"New London","","","","2015/12/07",
"147.300","+","MA","Weymouth","","N1BGT","","","Local","Norfolk","","","","2017/03/13",
"147.300","+","ME","Hampden","","W1GEE","100.0","","Local","Penobscot","","","","2018/02/19",
"147.300","+","NH","Colebrook","","W1HJF","110.9","",,"Coos","","","","2014/01/03",
"147.300","+","NH","Franklin","","W1JY","88.5","",,"Merrimack","","","","2009/10/13",
"147.315","+","CT","Terryville","","KB1CDI","88.5","",,"Litchfield","","13782","Donkey Dusters Net","2013/06/10",
"147.315","+","MA","Fitchburg","","WB1EWS","100.0","",,"Worcester","","","224.340 (Fitchburg, MA)","2016/05/11",
"147.315","+","MA","Plymouth","","WG1U","67.0","",,"Plymouth","","","","2017/01/13",
"147.315","+","ME","Poland","YSF/FM ","W1NPP","103.5","",,"Androscoggin","","","","2019/06/01",
"147.315","+","NH","Groveton","","N1PCE","100.0","",,"Coos","","","","2019/06/09",
"147.315","+","RI","Westerly","","W1WRI","110.9","",,"Washington","","","","2016/03/16",
"147.330","+","CT","Winsted","","W1EOO","141.3","",,"Litchfield",,"","","",
"147.330","+","ME","Brunswick","YSF/FM ","K0LDO","100.0","",,"Cumberland","","","","2016/03/28",
"147.330","+","ME","Cooper","","W1LH","118.8","",,"Washington",,"","","",
"147.330","+","NH","Manchester","","N1SM","141.3","",,"Hillsborough","","","","2013/10/27",
"147.330","+","RI","East Providence","","W1AQ","173.8","173.8*",,"Providence","","","","2020/04/05",
"147.345","+","CT","Vernon","","KB1AEV","151.4","151.4*",,"Tolland","4395","147345","KB1AEV Net","2018/11/13",
"147.345","+","MA","Pepperell","","N1MNX","100.0","",,"Middlesex","","","","2014/11/07",
"147.345","+","MA","Weymouth","YSF/FM ","W1SSH","110.9","",,"Norfolk","","","","2014/07/14",
"147.345","+","ME","Alfred","","W1BHR","123.0","",,"York","","","","2015/02/04",
"147.345","+","ME","Skowhegan","","KA1ZGC","","",,"Somerset","","","AllStar Node 45727","2018/02/19",
"147.360","+","CT","Wallingford","","W1KKF","162.2","",,"New Haven",,"","","",
"147.360","+","MA","Newton","","W1LJO","67.0","","Local","Middlesex","","462341","","2017/04/17",
"147.360","+","ME","Levant","","W1DLO","77.0","",,"Penobscot","","","Records Input and Retransmits, NWR SAME Alerts","2018/02/19",
"147.360","+","ME","Portland","","K1SA","100.0","",,"Cumberland","","","","2010/09/18",
"147.360","+","NH","Gilsum","","WA1UNN","123.0","",,"Cheshire","","","N1IMO Net","2017/03/22",
"147.360","+","VT","Middlebury","","KA1LM","100.0","",,"Addison","","","AllStar Node 42996","2017/02/24",
"147.375","+","CT","Rocky Hill","","KB1CDI","88.5","100.0",,"Hartford","","13782","Donkey Dusters Net","2012/12/20",
"147.375","+","MA","Falmouth","","N1YHS","110.9","",,"Barnstable","","","","2014/10/29",
"147.375","-","ME","New Sharon","","N1UGR","131.8","",,"Franklin","","","KQ1L Net","2016/06/22",
"147.375","+","ME","Springfield","","WA1ZJL","100.0","",,"Penobscot",,"","","",
"147.375","+","NH","New Boston","","W1VTP","88.5","",,"Hillsborough","","","","2013/12/18",
"147.375","+","VT","Glover","","KB1BRN","","",,"Orleans",,"","","",
"147.390","+","CT","Newington","D-STAR    ","W1HQ","C","",,"Hartford","","","","2012/09/06",
"147.390","+","MA","Beverly","","WA1PNW"," ","",,"Essex",,"","","",
"147.390","+","MA","Uxbridge","","KB1MH","118.8","","Local","Worcester","","","","2013/10/09",
"147.390","+","ME","Waldoboro","","K1NYY"," 179.9","",,"Lincoln","","","","2015/04/08",
"147.390","+","NH","Moultonborough","","W1JY","123.0","",,"Carroll","","147390","[146.985 (Gilford, NH)]","2011/01/08",
"147.390","+","RI","Westerly","","NB1RI","67.0","",,"Washington","","","NB1RI Net","2020/01/10",
"147.390","+","VT","Barre","","N1IOE","100.0","",,"Washington",,"","","",
"147.405","S","MA","Freetown","D-STAR    ","KB1WUW","A","",,"Bristol","","","","2014/03/07",
"147.420","S","ME","Newport","","WA1REQ","100.0","","Local","Penobscot","","402733","","2015/12/16",
"147.420","S","ME","Wells","","W1MWB","","",,"York","","195040","","2012/03/20",
"147.425","S","CT","Newington","","W1AW","100.0","",,"Hartford","4292","","","2012/10/27",
"147.430","S","MA","Blackstone","","AB1EX","D023","",,"Worcester","4024","","","2012/10/27",
"147.430","S","ME","Turner","","N1DOT","100.0","",,"Androscoggin","8812","","","2012/10/27",
"147.465","S","MA","Wellesley","","WA3ITR","107.2","",,"Norfolk","4419","","","2010/09/29",
"147.505","*","CT","Woodbridge","","K1SOX","77.0","",,"New Haven","","","[K1SOX Net]","2012/11/11",
"147.510","S","VT","Swanton","","K1LOL","100.0","",,"Franklin","","","Vermont Allstar Net,AllStar Node 45386","2017/08/13",
"147.525","S","MA","Longmeadow","","KB1VKY","","",,"Hampden","8426","","","2012/11/06",
"147.540","S","RI","Central Falls","","KD1ZX","D306","",,"Providence","4004","629783","","2013/09/22",
"147.540","S","VT","Arlington","","K1GMM","162.2","",,"Bennington","","","Vermont Allstar Net,AllStar Node 42981","2017/08/13",
"147.550","S","NH","Rindge","","WC1P","123.0","",,"Cheshire","8831","","","2014/09/21",
"147.550","S","VT","Northfield","","N1GBB","100.0","100.0","OFF","Washington","","628180","","2013/01/28",
"147.555","S","MA","Peabody","","WX1PBD","88.5","88.5","OFF","Essex","4001","339740","","2012/10/27",
"147.560","S","VT","Sheldon Springs","","N1ARN","100.0","",,"Franklin","","","Vermont Allstar Net,AllStar Node 45263","2017/08/13",
"147.570","S","VT","Mount Tabor","","K1GMM","100.0","",,"Rutland","","","Vermont Allstar Net,AllStar Node 42445","2018/02/06",
"223.420","S","VT","Charlotte","","K1ZK","","","Local","Chittenden","","95195","","2012/01/28",
"223.440","S","NH","Claremont","","AA1TT","97.4","97.4",,"Sullivan","","99875","","2012/10/28",
"223.760","-","RI","Scituate","","KR1RI","67.0","",,"Providence","","","","2019/01/21",
"223.780","-","CT","Torrington","","W1HDN","82.5","82.5*",,"Litchfield","","","W1HDN West Net","2014/03/02",
"223.800","-","MA","Wakefield","","WA1RHN"," ","","Local","Middlesex","","","","2013/06/29",
"223.860","-","MA","Belmont","","KB1FX","100.0","",,"Middlesex","4314","","","2014/10/10",
"223.880","-","CT","Milford","","N1JKA","","",,"New Haven","","","","2012/03/06",
"223.880","-","MA","Danvers","","NS1RA","136.5","",,"Essex","","","","2007/11/04",
"223.900","-","NH","Goffstown","","W1AKS","103.5","","OFF","Hillsborough","","","","2019/09/16",
"223.920","-","NH","Rindge","","WA1HOG","100.0","",,"Cheshire","","","","2016/11/09",
"223.920","-","RI","Richmond","","KA1LMX","","","Local","Washington","","","","2014/06/29",
"223.940","-","MA","Marlborough","","W1MRA","103.5","",,"Middlesex","","","[MMRA Net],[MMRA2 Net]","2019/06/27",
"223.940","-","ME","Woodstock","","W1IMD","103.5","",,"Oxford",,"","Closed","",
"223.960","-","CT","Danbury","","W1QI","91.5","",,"Fairfield","","","147.300 (Danbury, CT)","2015/10/26",
"223.980","-","RI","Johnston","","W1OP","","",,"Providence","","","","2019/01/13",
"224.000","-","ME","Hope","","WA1ZDA","110.9","",,"Knox","","","","2015/11/25",
"224.020","-","NH","Ossipee","","W1WU","71.9","",,"Carroll","","","Closed","2017/03/16",
"224.060","-","MA","Norwell","","AJ1L","103.5","",,"Plymouth","","","Quahog Net,RB:2m/440, AllStar Node 50532","2020/03/05",
